Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
118,1.25,10.7,0.0
119,2.225,10.7,0.0
120,1.25,10.7,0.0
121,2.5,10.7,0.0
122,1.0,10.7,0.0
123,1.975,10.7,0.0
124,1.0,10.7,0.0
125,2.25,10.7,0.0
126,1.0,10.7,0.0
127,2.25,10.7,0.0
128,1.5,10.7,0.0
129,2.975,10.7,0.0
130,3.575,10.7,0.0
131,3.5,10.7,0.0
132,1.5,10.7,0.0
133,2.225,10.7,0.0
134,1.5,10.7,0.0
135,2.0,10.7,0.0
136,1.5,10.7,0.0
137,2.0,10.7,0.0
138,1.25,10.7,0.0
139,1.75,10.7,0.0
140,0.5,10.7,0.0
141,2.75,10.7,0.0
142,1.75,10.7,0.0
143,1.75,10.7,0.0
144,0.75,10.7,0.0
145,2.0,10.7,0.0
146,1.25,10.7,0.0
147,2.25,10.7,0.0
148,1.5,10.7,0.0
149,1.25,10.7,0.0
150,1.725,10.7,0.0
151,1.75,10.7,0.0
152,1.25,10.7,0.0
153,1.75,10.7,0.0
154,1.75,10.7,0.0
155,2.0,10.7,0.0
156,1.725,10.7,0.0
157,2.25,10.7,0.0
158,0.75,10.7,0.0
159,1.5,10.7,0.0
160,1.0,10.7,0.0
161,2.75,10.7,0.0
162,1.25,10.7,0.0
163,2.0,10.7,0.0
164,1.25,10.7,0.0
165,1.5,10.7,0.0
166,1.25,10.7,0.0
167,2.0,10.7,0.0
168,1.75,10.7,0.0
169,1.5,10.7,0.0
170,1.25,10.7,0.0
171,2.0,10.7,0.0
172,1.25,10.7,0.0
173,2.0,10.7,0.0
174,1.75,10.7,0.0
175,2.25,10.7,0.0
176,0.75,10.7,0.0
177,1.975,10.7,0.0
178,0.75,10.7,0.0
179,1.5,10.7,0.0
180,1.75,10.7,0.0
181,2.525,10.7,0.0
182,1.0,10.7,0.0
183,2.0,10.7,0.0
184,1.75,10.7,0.0
185,1.5,10.7,0.0
186,1.0,10.7,0.0
187,2.0,10.7,0.0
188,2.25,10.7,0.0
189,2.0,10.7,0.0
190,1.0,10.7,0.0
191,2.0,10.7,0.0
192,1.75,10.7,0.0
193,1.75,10.7,0.0
194,2.225,10.7,0.0
195,2.0,10.7,0.0
196,1.75,10.7,0.0
197,2.475,10.7,0.0
198,1.25,10.7,0.0
199,1.25,10.7,0.0
200,1.5,10.7,0.0
201,1.75,10.7,0.0
202,2.0,10.7,0.0
203,2.0,10.7,0.0
204,2.225,10.7,0.0
205,3.25,10.7,0.0
206,1.25,10.7,0.0
207,1.25,10.7,0.0
208,1.75,10.7,0.0
209,1.75,10.7,0.0
210,1.0,10.7,0.0
211,1.5,10.7,0.0
212,1.225,10.7,0.0
213,1.5,10.7,0.0
214,1.475,10.7,0.0
215,2.0,10.7,0.0
216,1.0,10.7,0.0
217,2.25,10.7,0.0
218,1.5,10.7,0.0
219,2.475,10.7,0.0
220,1.0,10.7,0.0
221,2.0,10.7,0.0
222,1.5,10.7,0.0
223,2.25,10.7,0.0
224,1.0,10.7,0.0
225,1.975,10.7,0.0
226,1.25,10.7,0.0
227,1.75,10.7,0.0
228,1.475,10.7,0.0
229,1.0,10.7,0.0
230,1.25,10.7,0.0
231,1.75,10.7,0.0
232,0.75,10.7,0.0
233,2.0,10.7,0.0
234,1.0,10.7,0.0
235,2.225,10.7,0.0
236,1.0,10.7,0.0
237,2.25,10.7,0.0
238,1.25,10.7,0.0
239,2.25,10.7,0.0
240,1.0,10.7,0.0
241,2.0,10.7,0.0
242,1.725,10.7,0.0
243,2.25,10.7,0.0
244,0.75,10.7,0.0
245,2.0,10.7,0.0
246,1.75,10.7,0.0
247,2.475,10.7,0.0
248,1.5,10.7,0.0
249,1.75,10.7,0.0
250,1.5,10.7,0.0
251,2.75,10.7,0.0
252,0.75,10.7,0.0
253,1.75,10.7,0.0
254,1.0,10.7,0.0
255,2.5,10.7,0.0
256,1.25,10.7,0.0
257,2.25,10.7,0.0
258,1.5,10.7,0.0
259,1.75,10.7,0.0
260,1.25,10.7,0.0
261,2.25,10.7,0.0
262,1.5,10.7,0.0
263,1.5,10.7,0.0
264,1.5,10.7,0.0
265,1.75,10.7,0.0
266,1.225,10.7,0.0
267,2.25,10.7,0.0
268,0.5,10.7,0.0
269,2.0,10.7,0.0
270,1.0,10.7,0.0
271,2.25,10.7,0.0
272,1.25,10.7,0.0
273,1.75,10.7,0.0
274,1.25,10.7,0.0
275,1.75,10.7,0.0
276,10.125,10.7,0.0
277,5.425,10.7,0.0
278,1.0,10.7,0.0
279,1.75,10.7,0.0
280,9.975,10.7,0.0
281,17.85,10.7,0.0
282,8.725000000000001,10.7,0.0
283,9.425,10.8,0.0
284,4.7,10.8,0.0
285,2.725,10.8,0.0
286,2.25,10.8,0.0
287,2.0,10.8,0.0
288,1.5,10.8,0.0
289,2.75,10.8,0.0
290,8.4,10.7,0.0
291,5.449999999999999,10.7,0.0
292,1.975,10.7,0.0
293,4.5,10.7,0.0
294,4.075,10.7,0.0
295,2.25,10.7,0.0
296,3.025,10.7,0.0
297,1.5,10.7,0.0
298,2.45,10.7,0.0
299,2.2,10.7,0.0
300,1.25,10.7,0.0
301,1.5,10.7,0.0
302,1.25,10.7,0.0
303,2.975,10.7,0.0
304,16.325,10.9,0.0
305,35.125,11.0,0.0
306,52.725,11.1,0.0
307,34.224999999999994,11.3,0.0
308,20.425,11.3,0.0
309,10.0,11.3,0.0
310,30.475,11.4,0.0
311,24.125,11.4,0.0
312,24.975,11.3,0.0
313,40.85,11.3,0.0
314,27.025,11.4,0.0
315,19.725,11.5,0.0
316,21.225,11.5,0.0
317,11.1,11.5,0.0
318,10.125,11.5,0.0
319,8.524999999999999,11.5,0.0
320,6.275,11.5,0.0
321,8.25,11.5,0.0
322,6.25,11.5,0.0
323,7.074999999999999,11.5,0.0
324,6.525,11.5,0.0
325,6.35,11.5,0.0
326,19.6,11.4,0.0
327,28.825,11.5,0.0
328,35.975,11.6,0.0
329,46.7,11.7,0.0
330,56.15,11.9,0.0
331,54.025,12.0,0.0
332,57.4,12.2,0.0
333,57.7,12.2,0.0
334,55.05,12.3,0.0
335,55.8,12.4,0.0
336,54.65,12.6,0.0
337,46.15,13.5,0.0
338,38.925,13.6,0.0
339,59.150000000000006,13.8,0.0
340,59.25,13.9,0.0
341,58.35,14.1,0.0
342,54.35,14.5,0.0
343,56.25,14.8,0.0
344,70.125,14.3,0.0
345,56.8,14.7,0.0
346,55.525,14.8,0.0
347,57.45,15.0,0.0
348,40.25,14.7,0.0
349,27.15,14.7,0.0
350,13.3,14.7,0.0
351,43.175,15.1,0.0
352,24.325000000000003,15.1,0.0
353,61.0,15.5,0.0
354,57.725,16.1,0.0
355,57.475,16.8,0.0
356,13.6,16.8,0.0
357,33.15,16.8,0.0
358,32.65,16.9,0.0
359,17.6,16.9,0.0
360,28.85,16.6,0.0
361,25.425,16.6,0.0
362,35.9,16.7,0.0
363,21.425,16.7,0.0
364,15.325,16.6,0.0
365,13.275,16.6,0.0
366,18.125,16.5,0.0
367,16.950000000000003,16.5,0.0
368,14.45,16.5,0.0
369,12.75,16.5,0.0
370,9.175,16.5,0.0
371,12.7,16.5,0.0
372,9.650000000000002,16.5,0.0
373,21.5,16.5,0.0
374,21.5,16.5,0.0
375,18.4,16.5,0.0
376,12.825,16.5,0.0
377,34.875,16.3,0.0
378,13.6,16.3,0.0
379,12.1,16.3,0.0
380,14.275,16.3,0.0
381,9.925,16.3,0.0
382,11.075,16.3,0.0
383,18.825,16.3,0.0
384,19.425,16.3,0.0
385,40.8,16.5,0.0
386,35.55,16.6,0.0
387,23.475,16.7,0.0
388,20.35,16.6,0.0
389,21.35,16.6,0.0
390,19.6,16.6,0.0
391,30.950000000000003,16.7,0.0
392,42.45,16.9,0.0
393,24.8,17.0,0.0
394,17.925,16.8,0.0
395,17.8,17.0,0.0
396,15.275,17.0,0.0
397,25.725,17.1,0.0
398,31.425,17.1,0.0
399,37.975,17.1,0.0
400,18.3,17.2,0.0
401,25.9,17.0,0.0
402,11.05,17.0,0.0
403,19.275,17.0,0.0
404,15.425,17.0,0.0
405,15.625,17.0,0.0
406,26.425,17.0,0.0
407,28.8,17.1,0.0
408,14.075,17.1,0.0
409,17.799999999999997,17.0,0.0
410,23.875,17.0,0.0
411,44.85,17.1,0.0
412,19.625,17.1,0.0
413,42.275,17.1,0.0
414,23.8,17.1,0.0
415,53.75,16.8,0.0
416,35.3,16.8,0.0
417,23.55,16.8,0.0
418,22.525,16.8,0.0
419,24.15,16.8,0.0
420,13.475,16.7,0.0
421,21.35,16.7,0.0
422,11.075,16.7,0.0
423,12.5,16.7,0.0
424,11.075,16.7,0.0
425,13.0,16.7,0.0
426,18.9,16.8,0.0
427,22.05,16.8,0.0
428,36.15,16.8,0.0
429,53.875,16.9,0.0
430,27.45,16.8,0.0
431,34.275,17.0,0.0
432,50.25,17.3,0.0
433,15.725,17.3,0.0
434,11.125,17.3,0.0
435,18.225,17.3,0.0
436,20.725,17.3,0.0
437,20.625,17.2,0.0
438,14.8,17.2,0.0
439,15.175,17.2,0.0
440,24.05,17.2,0.0
441,18.475,17.3,0.0
442,19.975,17.2,0.0
443,11.05,17.2,0.0
444,11.475,17.2,0.0
445,11.325,17.2,0.0
446,8.700000000000001,17.2,0.0
447,9.3,17.2,0.0
448,12.675,17.2,0.0
449,11.65,17.2,0.0
450,12.6,17.2,0.0
451,10.35,17.2,0.0
452,17.875,17.2,0.0
453,15.55,17.2,0.0
454,9.125,17.2,0.0
455,9.75,17.2,0.0
456,7.15,17.2,0.0
457,11.15,17.2,0.0
458,7.799999999999999,17.2,0.0
459,11.525000000000002,17.2,0.0
460,13.675,17.2,0.0
461,12.275,17.2,0.0
462,20.05,17.2,0.0
463,39.400000000000006,17.2,0.0
464,18.9,17.1,0.0
465,12.5,17.2,0.0
466,10.55,17.2,0.0
467,7.375,17.2,0.0
468,7.875,17.2,0.0
469,11.15,17.2,0.0
470,9.8,17.2,0.0
471,10.925,17.2,0.0
472,7.875,17.2,0.0
473,12.15,17.2,0.0
474,20.375,17.2,0.0
475,11.3,17.2,0.0
476,13.55,17.2,0.0
477,9.875,17.2,0.0
478,9.425,17.2,0.0
479,11.8,17.2,0.0
480,9.9,17.2,0.0
481,6.45,17.2,0.0
482,7.775,17.2,0.0
483,8.475,17.2,0.0
484,6.9,17.2,0.0
485,9.7,17.2,0.0
486,16.85,17.2,0.0
487,16.075,17.2,0.0
488,9.575,17.2,0.0
489,12.400000000000002,17.2,0.0
490,10.125,17.2,0.0
491,10.625000000000002,17.2,0.0
492,8.325000000000001,17.2,0.0
493,11.175,17.2,0.0
494,14.525,17.1,0.0
495,9.7,17.1,0.0
496,9.075,17.1,0.0
497,24.7,17.1,0.0
498,16.125,17.1,0.0
499,13.975,17.1,0.0
500,11.5,17.1,0.0
501,11.525,17.1,0.0
502,9.375,17.1,0.0
503,12.35,17.1,0.0
504,8.700000000000001,17.1,0.0
505,9.55,17.1,0.0
506,9.375,17.1,0.0
507,8.8,17.1,0.0
508,29.25,17.1,0.0
509,20.6,17.1,0.0
510,12.4,17.1,0.0
511,13.875,17.1,0.0
512,8.325000000000001,17.1,0.0
513,11.15,17.1,0.0
514,7.775,17.1,0.0
515,7.699999999999999,17.1,0.0
516,8.725,17.1,0.0
517,14.075,17.1,0.0
518,9.35,17.1,0.0
519,23.85,17.1,0.0
520,21.45,17.1,0.0
521,11.224999999999998,17.1,0.0
522,6.625,17.1,0.0
523,9.55,17.1,0.0
524,8.375,17.1,0.0
525,20.275,17.1,0.0
526,27.5,16.9,0.0
527,9.075,16.9,0.0
528,6.95,16.9,0.0
529,10.975,16.9,0.0
530,9.025,16.9,0.0
531,19.8,16.9,0.0
532,15.025,16.9,0.0
533,15.8,16.9,0.0
534,8.8,16.9,0.0
535,11.15,16.9,0.0
536,7.124999999999999,16.9,0.0
537,9.9,16.9,0.0
538,9.75,16.9,0.0
539,12.1,16.9,0.0
540,13.4,16.9,0.0
541,11.125000000000002,16.9,0.0
542,19.725,16.9,0.0
543,19.125,16.9,0.0
544,11.225,16.9,0.0
545,10.65,16.9,0.0
546,8.225,16.9,0.0
547,9.4,16.9,0.0
548,8.649999999999999,16.9,0.0
549,12.425,16.9,0.0
550,13.8,16.9,0.0
551,10.75,16.9,0.0
552,8.75,16.9,0.0
553,16.925,16.9,0.0
554,16.7,16.9,0.0
555,13.45,16.9,0.0
556,9.95,16.9,0.0
557,7.899999999999999,16.9,0.0
558,8.5,16.9,0.0
559,11.475,16.9,0.0
560,10.275,16.9,0.0
561,10.625,16.9,0.0
562,8.4,16.9,0.0
563,13.175,16.9,0.0
564,21.65,16.9,0.0
565,19.55,16.9,0.0
566,10.825,16.9,0.0
567,15.9,16.9,0.0
568,9.775,16.9,0.0
569,13.55,16.9,0.0
570,10.675,16.9,0.0
571,11.475,16.9,0.0
572,7.875,16.9,0.0
573,10.025,16.9,0.0
574,7.375,16.9,0.0
575,9.75,16.9,0.0
576,17.375,16.9,0.0
577,20.8,16.9,0.0
578,9.65,16.9,0.0
579,12.35,16.9,0.0
580,13.125,16.9,0.0
581,10.175,16.9,0.0
582,10.45,16.9,0.0
583,11.3,16.9,0.0
584,7.7,16.9,0.0
585,8.725,16.9,0.0
586,7.625,16.9,0.0
587,17.2,16.8,0.0
588,11.275,16.8,0.0
589,13.1,16.9,0.0
590,8.100000000000001,16.9,0.0
591,10.1,16.9,0.0
592,6.725,16.9,0.0
593,16.75,16.9,0.0
594,7.725,16.9,0.0
595,11.35,16.8,0.0
596,8.15,16.8,0.0
597,8.15,16.8,0.0
598,15.325,16.8,0.0
599,21.275,16.8,0.0
600,26.85,16.9,0.0
601,25.05,17.0,0.0
602,31.925,17.0,0.0
603,43.675,17.1,0.09999999999999432
604,31.4,17.1,0.09999999999999432
605,33.275,17.1,0.09999999999999432
606,21.675,17.1,0.09999999999999432
607,22.975,17.1,0.09999999999999432
608,19.725,17.1,0.09999999999999432
609,36.075,17.0,0.09999999999999432
610,31.450000000000003,17.0,0.09999999999999432
611,21.65,17.0,0.09999999999999432
612,29.925,17.1,0.09999999999999432
613,33.475,17.1,0.09999999999999432
614,22.075,17.1,0.09999999999999432
615,31.075000000000003,17.0,0.0
616,21.625,17.0,0.0
617,18.9,17.0,0.0
618,19.05,17.0,0.0
619,28.225,17.0,0.0
620,33.5,17.0,0.0
621,59.925,17.1,0.0
622,47.45,17.0,0.09999999999999432
623,56.975,17.2,0.09999999999999432
624,64.77499999999999,17.3,0.09999999999999432
625,66.275,17.6,0.19999999999998863
626,62.425,17.8,0.19999999999998863
627,49.225,18.0,0.19999999999998863
628,41.7,18.2,0.19999999999998863
629,34.7,18.2,0.19999999999998863
630,40.175,18.3,0.19999999999998863
631,36.775,18.2,0.19999999999998863
632,56.675,18.0,0.19999999999998863
633,42.25,17.6,0.19999999999998863
634,51.3,17.4,0.19999999999998863
635,45.875,17.3,0.19999999999998863
636,43.275,17.1,0.09999999999999432
637,46.35,17.3,0.09999999999999432
638,42.175,17.4,0.09999999999999432
639,45.475,17.4,0.09999999999999432
640,47.275,17.4,0.09999999999999432
641,46.05,17.5,0.09999999999999432
642,39.775,17.5,0.09999999999999432
643,42.7,17.7,0.19999999999998863
644,60.575,17.8,0.19999999999998863
645,57.65,17.9,0.19999999999998863
646,37.925,17.9,0.19999999999998863
647,38.975,17.8,0.19999999999998863
648,36.475,17.8,0.19999999999998863
649,51.125,17.5,0.19999999999998863
650,29.950000000000003,17.4,0.19999999999998863
651,53.2,17.3,0.09999999999999432
652,50.925,17.6,0.19999999999998863
653,47.900000000000006,17.6,0.19999999999998863
654,29.675,17.7,0.19999999999998863
655,41.025000000000006,17.6,0.19999999999998863
656,64.275,17.5,0.19999999999998863
657,34.2,17.5,0.19999999999998863
658,41.475,17.3,0.09999999999999432
659,40.825,17.3,0.09999999999999432
660,27.525,17.3,0.09999999999999432
661,45.475,17.3,0.09999999999999432
662,47.45,17.4,0.19999999999998863
663,39.875,17.6,0.19999999999998863
664,27.875,17.7,0.19999999999998863
665,32.2,17.8,0.19999999999998863
666,34.8,17.7,0.19999999999998863
667,38.775,17.7,0.19999999999998863
668,66.725,17.7,0.19999999999998863
669,45.725,17.7,0.09999999999999432
670,28.725,17.7,0.09999999999999432
671,27.65,17.7,0.09999999999999432
672,22.225,17.7,0.09999999999999432
673,27.175,17.7,0.09999999999999432
674,22.75,17.7,0.09999999999999432
675,25.6,17.7,0.09999999999999432
676,25.075,17.7,0.09999999999999432
677,23.325,17.6,0.09999999999999432
678,35.35000000000001,17.4,0.09999999999999432
679,35.974999999999994,17.4,0.09999999999999432
680,62.075,17.4,0.09999999999999432
681,42.900000000000006,17.4,0.09999999999999432
682,29.075000000000003,17.3,0.09999999999999432
683,22.175,17.3,0.09999999999999432
684,19.975,17.3,0.09999999999999432
685,22.45,17.3,0.09999999999999432
686,22.8,17.3,0.09999999999999432
687,29.125,17.3,0.09999999999999432
688,21.35,17.3,0.09999999999999432
689,27.55,17.3,0.09999999999999432
690,27.125,17.3,0.09999999999999432
691,25.200000000000003,17.3,0.09999999999999432
692,60.225,17.4,0.09999999999999432
693,61.425,17.6,0.09999999999999432
694,48.675,17.4,0.19999999999998863
695,64.875,17.5,0.19999999999998863
696,46.675,17.6,0.29999999999999716
697,56.525000000000006,17.7,0.29999999999999716
698,22.025,17.7,0.29999999999999716
699,27.475,17.7,0.29999999999999716
700,23.25,17.7,0.29999999999999716
701,24.875,17.8,0.29999999999999716
702,29.275,17.8,0.29999999999999716
703,43.125,17.9,0.29999999999999716
704,56.0,18.0,0.29999999999999716
705,46.225,18.2,0.29999999999999716
706,24.325,18.2,0.29999999999999716
707,46.65,18.2,0.29999999999999716
708,48.5,18.7,0.29999999999999716
709,57.7,19.1,0.29999999999999716
710,56.475,18.6,0.29999999999999716
711,57.3,18.7,0.29999999999999716
712,50.55,18.8,0.29999999999999716
713,55.925,20.2,0.29999999999999716
714,56.900000000000006,21.7,0.29999999999999716
715,59.625,22.3,0.29999999999999716
716,63.75,22.4,0.29999999999999716
717,63.825,22.5,0.29999999999999716
718,64.92500000000001,22.5,0.29999999999999716
719,61.125,22.9,0.29999999999999716
720,56.675,23.5,0.29999999999999716
721,60.85,23.8,0.29999999999999716
722,63.175,24.1,0.29999999999999716
723,65.925,24.2,0.29999999999999716
724,63.175,24.3,0.29999999999999716
725,63.05,24.2,0.29999999999999716
726,67.65,24.3,0.29999999999999716
727,60.625,24.3,0.29999999999999716
728,61.325,24.3,0.29999999999999716
729,59.925,24.3,0.29999999999999716
730,67.64999999999999,24.3,0.29999999999999716
731,65.35000000000001,24.3,0.29999999999999716
732,65.375,24.3,0.29999999999999716
733,63.27499999999999,24.3,0.29999999999999716
734,62.575,24.3,0.29999999999999716
735,63.7,24.4,0.29999999999999716
736,63.075,24.6,0.29999999999999716
737,64.8,25.0,0.29999999999999716
738,63.2,25.1,0.29999999999999716
739,66.025,25.2,0.29999999999999716
740,65.2,25.2,0.29999999999999716
741,64.075,25.3,0.29999999999999716
742,64.575,25.5,0.29999999999999716
743,64.875,25.9,0.29999999999999716
744,63.150000000000006,26.1,0.29999999999999716
745,65.575,26.2,0.29999999999999716
746,62.925,26.3,0.29999999999999716
747,64.425,26.4,0.29999999999999716
748,63.02499999999999,26.6,0.29999999999999716
749,63.5,26.7,0.29999999999999716
750,62.275,26.8,0.29999999999999716
751,63.95,26.3,0.29999999999999716
752,63.85,26.4,0.29999999999999716
753,65.675,26.5,0.29999999999999716
754,62.375,26.6,0.29999999999999716
755,63.6,26.8,0.29999999999999716
756,63.175,26.8,0.29999999999999716
757,63.075,26.3,0.29999999999999716
758,65.35,26.3,0.29999999999999716
759,66.69999999999999,26.4,0.29999999999999716
760,62.975,26.4,0.29999999999999716
761,64.925,23.7,0.29999999999999716
762,64.7,22.9,0.29999999999999716
763,67.3,23.2,0.29999999999999716
764,65.35,23.5,0.29999999999999716
765,64.47500000000001,23.8,0.29999999999999716
766,64.125,20.2,0.29999999999999716
767,64.275,20.6,0.29999999999999716
768,64.1,21.3,0.29999999999999716
769,64.35,22.1,0.29999999999999716
770,62.475,22.6,0.29999999999999716
771,63.39999999999999,23.1,0.29999999999999716
772,63.15,23.6,0.29999999999999716
773,63.925,24.0,0.29999999999999716
774,63.24999999999999,24.5,0.29999999999999716
775,63.525,25.1,0.29999999999999716
776,62.8,25.4,0.29999999999999716
777,63.45,25.7,0.29999999999999716
778,62.375,26.0,0.29999999999999716
779,64.05,26.2,0.29999999999999716
780,62.325,26.4,0.29999999999999716
781,65.02499999999999,26.6,0.29999999999999716
782,65.8,26.8,0.29999999999999716
783,64.0,26.9,0.29999999999999716
784,65.35,26.9,0.29999999999999716
785,65.925,27.0,0.29999999999999716
786,64.825,27.1,0.29999999999999716
787,65.5,27.3,0.29999999999999716
788,64.075,27.5,0.29999999999999716
789,65.925,27.7,0.29999999999999716
790,65.425,27.9,0.29999999999999716
791,65.44999999999999,28.0,0.29999999999999716
792,64.6,28.2,0.29999999999999716
793,65.275,28.5,0.29999999999999716
794,64.4,28.7,0.29999999999999716
795,64.85,28.9,0.29999999999999716
796,63.625,29.1,0.29999999999999716
797,65.85,29.3,0.29999999999999716
798,63.7,29.4,0.29999999999999716
799,65.5,29.5,0.29999999999999716
800,62.6,29.7,0.29999999999999716
801,63.9,29.8,0.29999999999999716
802,62.675,29.9,0.29999999999999716
803,64.15,30.1,0.29999999999999716
804,64.2,30.2,0.29999999999999716
805,63.175,30.3,0.29999999999999716
806,65.2,30.4,0.29999999999999716
807,66.4,30.4,0.29999999999999716
808,64.95,30.5,0.29999999999999716
809,64.2,30.5,0.29999999999999716
810,63.45,30.3,0.29999999999999716
811,66.1,30.3,0.29999999999999716
812,63.75,30.2,0.29999999999999716
813,64.825,30.2,0.29999999999999716
814,65.69999999999999,30.3,0.29999999999999716
815,65.875,30.3,0.29999999999999716
816,64.6,30.2,0.29999999999999716
817,63.5,30.2,0.29999999999999716
818,63.8,30.2,0.29999999999999716
819,66.025,30.2,0.29999999999999716
820,62.925,30.2,0.29999999999999716
821,63.0,30.2,0.29999999999999716
822,63.9,30.2,0.29999999999999716
823,63.775,30.2,0.29999999999999716
824,62.875,30.2,0.29999999999999716
825,62.75,30.2,0.29999999999999716
826,64.425,30.2,0.29999999999999716
827,63.925,30.2,0.29999999999999716
828,63.125,30.2,0.29999999999999716
829,64.95,30.2,0.29999999999999716
830,62.9,30.3,0.29999999999999716
831,64.05,30.3,0.29999999999999716
832,63.475,30.5,0.29999999999999716
833,64.32499999999999,30.5,0.29999999999999716
834,64.05,30.6,0.29999999999999716
835,65.875,30.7,0.29999999999999716
836,64.425,30.8,0.29999999999999716
837,67.375,30.9,0.29999999999999716
838,65.25,31.0,0.29999999999999716
839,65.175,31.1,0.29999999999999716
840,62.775,31.2,0.29999999999999716
841,65.35,31.3,0.29999999999999716
842,65.7,31.5,0.29999999999999716
843,66.15,31.6,0.29999999999999716
844,65.95,31.4,0.29999999999999716
845,65.675,31.5,0.29999999999999716
846,65.94999999999999,31.6,0.29999999999999716
847,64.675,31.7,0.29999999999999716
848,65.5,31.9,0.29999999999999716
849,65.875,32.0,0.29999999999999716
850,64.47500000000001,32.2,0.29999999999999716
851,65.1,32.4,0.29999999999999716
852,64.525,32.6,0.29999999999999716
853,63.825,32.7,0.29999999999999716
854,62.475,32.8,0.29999999999999716
855,64.55,32.8,0.29999999999999716
856,64.475,32.9,0.29999999999999716
857,66.75,33.1,0.29999999999999716
858,65.1,33.2,0.29999999999999716
859,62.475,33.2,0.29999999999999716
860,61.175,29.3,0.29999999999999716
861,64.7,29.4,0.29999999999999716
862,64.0,29.6,0.29999999999999716
863,65.17500000000001,29.8,0.29999999999999716
864,65.4,30.1,0.29999999999999716
865,66.45,30.4,0.29999999999999716
866,62.55,30.7,0.29999999999999716
867,64.35,30.9,0.29999999999999716
868,64.1,27.4,0.29999999999999716
869,63.075,27.9,0.29999999999999716
870,63.95,28.1,0.29999999999999716
871,64.6,28.4,0.29999999999999716
872,64.125,28.8,0.29999999999999716
873,65.1,29.1,0.29999999999999716
874,63.325,29.4,0.29999999999999716
875,64.925,29.9,0.29999999999999716
876,63.0,30.1,0.29999999999999716
877,64.9,30.4,0.29999999999999716
878,63.900000000000006,30.6,0.29999999999999716
879,64.89999999999999,30.9,0.29999999999999716
880,63.3,31.1,0.29999999999999716
