,AVERAGE_CPU_USAGE,AVERAGE_MEMORY_USAGE,AVERAGE_DISK_USAGE,STD_CPU_USAGE,STD_MEMORY_USAGE,STD_DISK_USAGE,CV_CPU_USAGE,CV_MEMORY_USAGE,CV_DISK_USAGE,MIN_CPU_USAGE,MIN_MEMORY_USAGE,MIN_DISK_USAGE,MAX_CPU_USAGE,MAX_MEMORY_USAGE,MAX_DISK_USAGE,SENT_BYTES,RECEIVED_BYTES
TOTAL_USAGE,68.04184153253232,36.10986374971662,0.5056109725685738,37.15918747084571,4.192464787503653,0.1148280218100952,258.63751511207033,27.976091476091263,22.7107456206405,0.0,10.5,0.0,100.0,33.6,1.1999999999999886,50.04717902652919,25.889084670692682
BASE_USAGE,3.6300833333333338,12.318,0.0,5.569957846314658,0.8644127100716034,0.0,153.4388424411191,7.017476133070331,0.0,1.25,12.1,0.0,64.55,18.8,0.0,1.815706491470337e-05,2.3545697331428528e-05
SERVER_USAGE,25.68925,6.294000000000002,0.0,18.02791623350359,0.190585064122734,0.0,70.17688812831666,3.0280435990265953,0.0,8.025,18.2,0.0,75.6,19.0,0.0,0.0028135674074292183,0.006529984995722771
WORKFLOW_USAGE,38.72250819919898,17.497863749716615,0.5056109725685738,13.561313391027463,3.137467013309316,0.1148280218100952,35.02178454263455,17.93057174399434,22.7107456206405,16.75,17.0,0.0,100.0,33.6,1.1999999999999886,50.04434730205685,25.882531139999628
