Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
2077,39.275,38.1,0.09999999999999432
2078,40.95,38.1,0.09999999999999432
2079,31.825,38.0,0.09999999999999432
2080,37.7,38.0,0.09999999999999432
2081,47.35,38.1,0.09999999999999432
2082,57.9,38.1,0.09999999999999432
2083,49.9,38.1,0.09999999999999432
2084,40.55,38.0,0.09999999999999432
2085,31.25,38.1,0.09999999999999432
2086,38.5,38.1,0.09999999999999432
2087,33.2,38.0,0.09999999999999432
2088,39.125,38.0,0.09999999999999432
2089,45.325,38.1,0.09999999999999432
2090,65.225,38.1,0.09999999999999432
2091,54.275,38.1,0.09999999999999432
2092,37.85,38.2,0.09999999999999432
2093,43.375,38.1,0.09999999999999432
2094,24.85,38.1,0.09999999999999432
2095,40.25,38.2,0.09999999999999432
2096,39.275,38.1,0.09999999999999432
2097,31.5,38.2,0.09999999999999432
2098,45.275000000000006,38.1,0.09999999999999432
2099,33.75,38.0,0.09999999999999432
2100,36.125,38.2,0.09999999999999432
2101,63.75,38.1,0.09999999999999432
2102,53.675,38.0,0.09999999999999432
2103,38.675,38.1,0.09999999999999432
2104,58.650000000000006,38.0,0.09999999999999432
2105,54.37500000000001,38.1,0.09999999999999432
2106,56.025,38.1,0.09999999999999432
2107,47.0,38.1,0.09999999999999432
2108,38.825,38.1,0.09999999999999432
2109,32.8,38.1,0.09999999999999432
2110,39.775,38.1,0.09999999999999432
2111,34.175,38.0,0.09999999999999432
2112,41.15,38.1,0.09999999999999432
2113,48.625,38.0,0.09999999999999432
2114,35.75,38.1,0.09999999999999432
2115,51.900000000000006,38.1,0.09999999999999432
2116,60.675,38.0,0.09999999999999432
2117,34.7,38.1,0.09999999999999432
2118,42.975,38.0,0.09999999999999432
2119,41.275,38.2,0.09999999999999432
2120,35.05,38.0,0.09999999999999432
2121,34.925000000000004,38.0,0.09999999999999432
2122,61.650000000000006,38.1,0.09999999999999432
2123,47.45,38.3,0.09999999999999432
2124,39.6,38.2,0.09999999999999432
2125,47.7,38.1,0.09999999999999432
2126,36.35,38.1,0.09999999999999432
2127,30.75,38.1,0.09999999999999432
2128,39.625,38.1,0.09999999999999432
2129,56.05,38.1,0.09999999999999432
2130,55.025,38.1,0.09999999999999432
2131,48.65,38.1,0.09999999999999432
2132,53.65,38.0,0.09999999999999432
2133,55.975,38.1,0.09999999999999432
2134,57.175,38.3,0.09999999999999432
2135,40.275,38.0,0.09999999999999432
2136,31.675000000000004,38.1,0.09999999999999432
2137,41.925,38.1,0.09999999999999432
2138,57.275,38.3,0.09999999999999432
2139,63.35,38.5,0.09999999999999432
2140,89.2,38.2,0.09999999999999432
2141,54.525000000000006,38.1,0.09999999999999432
2142,33.15,38.1,0.09999999999999432
2143,39.75,38.0,0.09999999999999432
2144,38.475,38.1,0.09999999999999432
2145,34.825,38.1,0.09999999999999432
2146,41.175,38.1,0.09999999999999432
2147,33.5,38.1,0.09999999999999432
2148,33.625,38.2,0.09999999999999432
2149,48.225,38.1,0.09999999999999432
2150,34.575,38.1,0.09999999999999432
2151,34.2,38.2,0.09999999999999432
2152,43.525000000000006,38.1,0.09999999999999432
2153,34.325,38.1,0.09999999999999432
2154,31.825,38.1,0.09999999999999432
2155,44.15,38.1,0.09999999999999432
2156,33.975,38.1,0.09999999999999432
2157,23.0,38.2,0.09999999999999432
2158,39.125,38.1,0.09999999999999432
2159,66.45,38.2,0.09999999999999432
2160,62.025000000000006,38.1,0.09999999999999432
2161,62.375,38.2,0.09999999999999432
2162,35.625,38.2,0.09999999999999432
2163,30.775,38.1,0.09999999999999432
2164,45.925,38.1,0.09999999999999432
2165,31.675,38.2,0.09999999999999432
2166,31.25,38.1,0.09999999999999432
2167,53.45,38.1,0.09999999999999432
2168,39.65,38.1,0.09999999999999432
2169,62.85,38.2,0.09999999999999432
2170,61.725,38.0,0.09999999999999432
2171,47.35,38.2,0.09999999999999432
2172,31.1,38.1,0.09999999999999432
2173,53.825,38.0,0.09999999999999432
2174,39.075,38.1,0.09999999999999432
2175,33.925,38.1,0.09999999999999432
2176,39.875,38.1,0.09999999999999432
2177,35.375,38.1,0.09999999999999432
2178,39.85,38.2,0.09999999999999432
2179,43.125,38.1,0.09999999999999432
2180,36.225,38.0,0.09999999999999432
2181,33.725,38.0,0.09999999999999432
2182,44.525000000000006,38.2,0.09999999999999432
2183,58.575,38.2,0.09999999999999432
2184,55.15,38.1,0.09999999999999432
2185,53.225,38.2,0.09999999999999432
2186,36.65,38.1,0.09999999999999432
2187,33.900000000000006,38.2,0.09999999999999432
2188,40.55,38.0,0.09999999999999432
2189,34.55,38.0,0.09999999999999432
2190,37.3,38.1,0.09999999999999432
2191,41.6,38.1,0.09999999999999432
2192,31.700000000000003,38.1,0.09999999999999432
2193,33.475,38.2,0.09999999999999432
2194,38.45,38.2,0.09999999999999432
2195,40.5,38.2,0.09999999999999432
2196,32.925,38.1,0.09999999999999432
2197,39.775,38.2,0.09999999999999432
2198,31.275,38.0,0.09999999999999432
2199,33.05,38.1,0.09999999999999432
2200,47.25,38.2,0.09999999999999432
2201,34.675,38.3,0.09999999999999432
2202,34.8,38.1,0.09999999999999432
2203,68.75,38.1,0.09999999999999432
2204,79.725,38.1,0.09999999999999432
2205,62.175,38.1,0.09999999999999432
2206,43.0,38.1,0.09999999999999432
2207,42.125,38.1,0.09999999999999432
2208,32.45,38.2,0.09999999999999432
2209,43.775,38.2,0.09999999999999432
2210,40.3,38.1,0.09999999999999432
2211,33.4,38.1,0.09999999999999432
2212,41.3,38.1,0.09999999999999432
2213,32.525,38.0,0.09999999999999432
2214,36.1,38.2,0.09999999999999432
2215,53.2,38.2,0.09999999999999432
2216,32.575,38.1,0.09999999999999432
2217,42.4,38.1,0.09999999999999432
2218,50.650000000000006,38.1,0.09999999999999432
2219,50.6,38.0,0.09999999999999432
2220,44.125,38.0,0.09999999999999432
2221,65.35,38.1,0.09999999999999432
2222,58.975,38.3,0.09999999999999432
2223,44.925,38.3,0.09999999999999432
2224,41.425,38.0,0.09999999999999432
2225,40.9,38.0,0.09999999999999432
2226,34.4,38.1,0.09999999999999432
2227,42.6,37.9,0.09999999999999432
2228,33.9,38.1,0.09999999999999432
2229,34.85,38.1,0.09999999999999432
2230,48.4,38.1,0.09999999999999432
2231,33.6,38.2,0.09999999999999432
2232,35.75,38.1,0.09999999999999432
2233,63.7,38.2,0.09999999999999432
2234,42.1,38.2,0.09999999999999432
2235,40.7,38.2,0.09999999999999432
2236,47.125,38.1,0.09999999999999432
2237,46.15,38.3,0.09999999999999432
2238,31.575000000000003,38.1,0.09999999999999432
2239,41.425,38.0,0.09999999999999432
2240,44.0,38.3,0.09999999999999432
2241,35.25,38.2,0.09999999999999432
2242,36.9,38.1,0.09999999999999432
2243,30.825,38.3,0.09999999999999432
2244,38.8,38.4,0.09999999999999432
2245,45.15,38.2,0.09999999999999432
2246,45.525,38.1,0.09999999999999432
2247,76.75,38.1,0.09999999999999432
2248,83.05000000000001,38.2,0.09999999999999432
2249,49.425,38.2,0.09999999999999432
2250,34.425,38.0,0.09999999999999432
2251,47.525,38.1,0.09999999999999432
2252,52.575,38.0,0.09999999999999432
2253,32.975,38.2,0.09999999999999432
2254,59.475,38.2,0.09999999999999432
2255,48.5,38.0,0.09999999999999432
2256,37.775,38.1,0.09999999999999432
2257,38.5,38.2,0.09999999999999432
2258,40.45,38.2,0.09999999999999432
2259,35.925,38.3,0.09999999999999432
2260,39.375,38.2,0.09999999999999432
2261,39.475,38.2,0.09999999999999432
2262,35.175,38.0,0.09999999999999432
2263,38.225,38.1,0.09999999999999432
2264,31.55,38.2,0.09999999999999432
2265,36.5,38.2,0.09999999999999432
2266,43.15,38.2,0.09999999999999432
2267,33.275,38.1,0.09999999999999432
2268,35.975,38.1,0.09999999999999432
2269,39.975,38.1,0.09999999999999432
2270,34.45,38.2,0.09999999999999432
2271,46.075,38.2,0.09999999999999432
2272,42.900000000000006,38.1,0.09999999999999432
2273,73.925,38.1,0.09999999999999432
2274,71.65,38.1,0.09999999999999432
2275,79.89999999999999,38.3,0.09999999999999432
2276,54.400000000000006,38.2,0.09999999999999432
2277,39.075,38.1,0.09999999999999432
2278,35.325,38.2,0.09999999999999432
2279,31.4,38.1,0.09999999999999432
2280,34.825,38.3,0.09999999999999432
2281,56.525,38.2,0.09999999999999432
2282,56.225,38.3,0.09999999999999432
2283,39.4,38.2,0.09999999999999432
2284,38.55,38.2,0.09999999999999432
2285,34.15,38.2,0.09999999999999432
2286,58.825,38.2,0.09999999999999432
2287,39.275,38.2,0.09999999999999432
2288,33.25,38.0,0.09999999999999432
2289,37.125,38.0,0.09999999999999432
2290,37.8,38.1,0.09999999999999432
2291,39.375,38.2,0.09999999999999432
2292,34.625,38.2,0.09999999999999432
2293,56.2,38.2,0.09999999999999432
2294,53.150000000000006,38.1,0.09999999999999432
2295,36.2,38.2,0.09999999999999432
2296,42.575,38.2,0.09999999999999432
2297,39.9,38.1,0.09999999999999432
2298,34.95,38.2,0.09999999999999432
2299,35.5,38.2,0.09999999999999432
2300,31.55,38.3,0.09999999999999432
2301,41.9,38.2,0.09999999999999432
2302,37.0,38.1,0.09999999999999432
2303,32.9,38.3,0.09999999999999432
2304,34.725,38.2,0.09999999999999432
2305,42.875,38.1,0.09999999999999432
2306,42.825,38.2,0.09999999999999432
2307,54.325,38.1,0.09999999999999432
2308,34.475,38.2,0.09999999999999432
2309,32.375,38.3,0.09999999999999432
2310,35.85,38.2,0.09999999999999432
2311,38.8,38.3,0.09999999999999432
2312,51.625,38.1,0.09999999999999432
2313,56.075,38.1,0.09999999999999432
2314,47.725,38.3,0.09999999999999432
2315,58.0,38.2,0.09999999999999432
2316,45.725,38.2,0.09999999999999432
2317,40.575,38.2,0.09999999999999432
2318,32.375,38.0,0.09999999999999432
2319,46.025,38.4,0.09999999999999432
2320,59.775,38.3,0.09999999999999432
2321,61.925,38.2,0.09999999999999432
2322,48.225,38.1,0.09999999999999432
2323,35.375,38.2,0.09999999999999432
2324,31.4,38.1,0.09999999999999432
2325,49.95,38.0,0.09999999999999432
2326,38.225,38.1,0.09999999999999432
2327,37.375,38.2,0.09999999999999432
2328,36.475,38.1,0.09999999999999432
2329,40.075,38.2,0.09999999999999432
2330,54.625,38.1,0.09999999999999432
2331,56.775,38.2,0.09999999999999432
2332,56.025,38.2,0.09999999999999432
2333,58.325,38.2,0.09999999999999432
2334,43.875,38.2,0.09999999999999432
2335,47.900000000000006,38.1,0.09999999999999432
2336,38.525,38.3,0.09999999999999432
2337,39.95,38.2,0.09999999999999432
2338,33.9,38.1,0.09999999999999432
2339,30.375,38.2,0.09999999999999432
2340,32.974999999999994,38.2,0.09999999999999432
2341,32.6,38.2,0.09999999999999432
2342,34.75,38.1,0.09999999999999432
2343,33.325,38.3,0.09999999999999432
2344,30.925,38.3,0.09999999999999432
2345,30.2,38.1,0.09999999999999432
2346,36.175,38.2,0.09999999999999432
2347,42.15,38.2,0.09999999999999432
2348,28.025,38.3,0.09999999999999432
2349,34.325,38.1,0.09999999999999432
2350,30.85,38.2,0.09999999999999432
2351,28.925,38.2,0.09999999999999432
2352,41.25,38.0,0.09999999999999432
2353,31.0,38.0,0.09999999999999432
2354,29.075,38.0,0.09999999999999432
2355,38.15,38.2,0.09999999999999432
2356,35.975,38.1,0.09999999999999432
2357,41.825,38.1,0.09999999999999432
2358,38.725,38.3,0.09999999999999432
2359,38.625,38.2,0.09999999999999432
2360,35.225,38.1,0.09999999999999432
2361,41.825,38.1,0.09999999999999432
2362,45.85,38.2,0.09999999999999432
2363,33.15,38.2,0.09999999999999432
2364,48.375,38.3,0.09999999999999432
2365,40.35,38.0,0.09999999999999432
2366,38.2,38.3,0.09999999999999432
2367,44.325,38.2,0.09999999999999432
2368,39.2,38.2,0.09999999999999432
2369,47.75,38.1,0.09999999999999432
2370,80.175,38.1,0.09999999999999432
2371,35.075,38.3,0.09999999999999432
2372,37.525,38.1,0.09999999999999432
2373,39.425,38.1,0.09999999999999432
2374,51.6,38.2,0.09999999999999432
2375,51.225,38.2,0.09999999999999432
2376,62.25,38.3,0.09999999999999432
2377,37.75,38.2,0.09999999999999432
2378,33.25,38.2,0.09999999999999432
2379,38.275,38.2,0.09999999999999432
2380,31.9,38.2,0.09999999999999432
2381,31.35,38.1,0.09999999999999432
2382,53.25000000000001,38.0,0.09999999999999432
2383,67.475,38.1,0.09999999999999432
2384,42.475,38.2,0.09999999999999432
2385,39.775,38.2,0.09999999999999432
2386,46.825,38.2,0.09999999999999432
2387,40.475,38.2,0.09999999999999432
2388,42.25,38.3,0.09999999999999432
2389,36.2,38.4,0.09999999999999432
2390,33.45,38.2,0.09999999999999432
2391,40.55,38.3,0.09999999999999432
2392,61.75,38.1,0.09999999999999432
2393,50.25,38.2,0.09999999999999432
2394,39.775,38.2,0.09999999999999432
2395,37.225,38.2,0.09999999999999432
2396,44.075,38.2,0.09999999999999432
2397,47.375,38.1,0.09999999999999432
2398,46.45,38.2,0.09999999999999432
2399,35.25,38.3,0.09999999999999432
2400,38.400000000000006,38.1,0.09999999999999432
2401,35.7,38.2,0.09999999999999432
2402,55.3,38.1,0.09999999999999432
2403,55.475,38.2,0.09999999999999432
2404,62.375,38.2,0.09999999999999432
2405,63.2,38.1,0.09999999999999432
2406,36.4,38.2,0.09999999999999432
2407,34.65,38.2,0.09999999999999432
2408,35.65,38.2,0.09999999999999432
2409,39.525,38.3,0.09999999999999432
2410,30.4,38.2,0.09999999999999432
2411,32.5,38.2,0.09999999999999432
2412,39.7,38.2,0.09999999999999432
2413,37.6,38.2,0.09999999999999432
2414,38.275000000000006,38.3,0.09999999999999432
2415,61.55,38.1,0.09999999999999432
2416,49.0,38.0,0.09999999999999432
2417,49.25,38.2,0.09999999999999432
2418,44.775,38.1,0.09999999999999432
2419,33.9,38.1,0.09999999999999432
2420,33.45,38.1,0.09999999999999432
2421,38.925,38.1,0.09999999999999432
2422,33.900000000000006,38.3,0.09999999999999432
2423,40.55,38.1,0.09999999999999432
2424,63.7,38.3,0.09999999999999432
2425,42.95,38.2,0.09999999999999432
2426,27.875,38.1,0.09999999999999432
2427,44.650000000000006,38.2,0.09999999999999432
2428,44.0,38.2,0.09999999999999432
2429,32.175,38.2,0.09999999999999432
2430,39.0,38.3,0.09999999999999432
2431,31.95,38.1,0.09999999999999432
2432,38.3,38.1,0.09999999999999432
2433,71.07499999999999,38.1,0.09999999999999432
2434,56.45,38.3,0.09999999999999432
2435,51.525,38.2,0.09999999999999432
2436,40.875,38.3,0.09999999999999432
2437,34.25,38.2,0.09999999999999432
2438,37.875,38.2,0.09999999999999432
2439,48.675,38.1,0.09999999999999432
2440,56.8,38.2,0.09999999999999432
2441,35.8,38.2,0.09999999999999432
2442,39.725,38.2,0.09999999999999432
2443,36.85,38.1,0.09999999999999432
2444,32.1,38.2,0.09999999999999432
2445,42.025,38.2,0.09999999999999432
2446,32.075,38.3,0.09999999999999432
2447,34.65,38.4,0.09999999999999432
2448,44.125,38.2,0.09999999999999432
2449,38.85,38.3,0.09999999999999432
2450,32.8,38.1,0.09999999999999432
2451,54.5,38.0,0.09999999999999432
2452,43.025000000000006,38.3,0.09999999999999432
2453,62.175,38.4,0.09999999999999432
2454,61.725,38.1,0.09999999999999432
2455,32.375,38.2,0.09999999999999432
2456,39.175,38.3,0.09999999999999432
2457,48.4,38.2,0.09999999999999432
2458,34.875,38.2,0.09999999999999432
2459,41.325,38.3,0.09999999999999432
2460,40.35,38.3,0.09999999999999432
2461,52.125,38.3,0.09999999999999432
2462,58.825,38.3,0.09999999999999432
2463,77.75,38.2,0.09999999999999432
2464,47.65,38.1,0.09999999999999432
2465,32.5,38.2,0.09999999999999432
2466,38.4,38.1,0.09999999999999432
2467,33.25,38.2,0.09999999999999432
2468,42.95,38.3,0.09999999999999432
2469,65.775,38.1,0.09999999999999432
2470,42.775,38.3,0.09999999999999432
2471,31.675,38.2,0.09999999999999432
2472,40.3,38.2,0.09999999999999432
2473,34.075,38.2,0.09999999999999432
2474,36.05,38.2,0.09999999999999432
2475,39.4,38.1,0.09999999999999432
2476,31.200000000000003,38.3,0.09999999999999432
2477,31.225,38.2,0.09999999999999432
2478,39.65,38.2,0.09999999999999432
2479,37.05,38.1,0.09999999999999432
2480,74.85,38.1,0.09999999999999432
2481,71.625,38.2,0.09999999999999432
2482,41.925,38.3,0.09999999999999432
2483,37.925,38.1,0.09999999999999432
2484,45.525,38.3,0.09999999999999432
2485,32.025,38.2,0.09999999999999432
2486,38.85,38.3,0.09999999999999432
2487,43.35,38.3,0.09999999999999432
2488,34.725,38.1,0.09999999999999432
2489,33.775,38.1,0.09999999999999432
2490,39.775,38.2,0.09999999999999432
2491,32.775,38.2,0.09999999999999432
2492,33.9,38.3,0.09999999999999432
2493,40.875,38.2,0.09999999999999432
2494,54.925,38.1,0.09999999999999432
2495,57.65,38.3,0.09999999999999432
2496,53.650000000000006,38.3,0.09999999999999432
2497,56.325,38.2,0.09999999999999432
2498,34.9,38.2,0.09999999999999432
2499,43.675,38.2,0.09999999999999432
2500,49.225,38.3,0.09999999999999432
2501,67.225,38.4,0.09999999999999432
2502,55.225,38.2,0.09999999999999432
2503,29.45,38.4,0.09999999999999432
2504,37.125,38.2,0.09999999999999432
2505,48.025000000000006,38.2,0.09999999999999432
2506,38.2,38.2,0.09999999999999432
2507,31.15,38.3,0.09999999999999432
2508,39.175,38.3,0.09999999999999432
2509,40.2,38.1,0.09999999999999432
2510,40.025,38.2,0.09999999999999432
2511,39.1,38.2,0.09999999999999432
2512,51.7,38.3,0.09999999999999432
2513,34.25,38.1,0.09999999999999432
2514,44.875,38.3,0.09999999999999432
2515,36.375,38.2,0.09999999999999432
2516,35.425,38.3,0.09999999999999432
2517,49.675,38.5,0.09999999999999432
2518,38.7,38.3,0.09999999999999432
2519,37.95,38.2,0.09999999999999432
2520,43.125,38.3,0.09999999999999432
2521,32.775000000000006,38.2,0.09999999999999432
2522,34.075,38.2,0.09999999999999432
2523,39.825,38.3,0.09999999999999432
2524,50.075,38.2,0.09999999999999432
2525,76.1,38.3,0.09999999999999432
2526,62.425,38.2,0.09999999999999432
2527,32.15,38.1,0.09999999999999432
2528,44.225,38.1,0.09999999999999432
2529,41.325,38.3,0.09999999999999432
2530,38.45,38.1,0.09999999999999432
2531,47.15,38.1,0.09999999999999432
2532,63.975,38.2,0.09999999999999432
2533,30.6,38.3,0.09999999999999432
2534,33.75,38.3,0.09999999999999432
2535,41.125,38.4,0.09999999999999432
2536,49.975,38.3,0.09999999999999432
2537,42.35,38.1,0.09999999999999432
2538,39.625,38.1,0.09999999999999432
2539,33.575,38.3,0.09999999999999432
2540,39.075,38.2,0.09999999999999432
2541,61.425,38.4,0.09999999999999432
2542,66.625,38.1,0.09999999999999432
2543,54.875,38.4,0.09999999999999432
2544,42.7,38.2,0.09999999999999432
2545,39.775,38.2,0.09999999999999432
2546,34.325,38.3,0.09999999999999432
2547,51.0,38.3,0.09999999999999432
2548,43.650000000000006,38.3,0.09999999999999432
2549,41.225,38.3,0.09999999999999432
2550,45.575,38.3,0.09999999999999432
2551,33.525,38.2,0.09999999999999432
2552,32.525,38.3,0.09999999999999432
2553,41.400000000000006,38.1,0.09999999999999432
2554,33.475,38.2,0.09999999999999432
2555,38.375,38.2,0.09999999999999432
2556,42.45,38.3,0.09999999999999432
2557,41.1,38.3,0.09999999999999432
2558,58.125,38.2,0.09999999999999432
2559,43.525000000000006,38.2,0.09999999999999432
2560,43.95,38.1,0.09999999999999432
2561,55.85,38.2,0.09999999999999432
2562,42.95,38.0,0.09999999999999432
2563,38.85,38.4,0.09999999999999432
2564,34.025,38.2,0.09999999999999432
2565,41.075,38.3,0.09999999999999432
2566,30.95,38.2,0.09999999999999432
2567,34.175,38.2,0.09999999999999432
2568,54.25,38.3,0.09999999999999432
2569,58.3,38.4,0.09999999999999432
2570,44.075,38.2,0.09999999999999432
2571,48.175,38.2,0.09999999999999432
2572,39.075,38.2,0.09999999999999432
2573,37.9,38.0,0.09999999999999432
2574,44.7,38.3,0.09999999999999432
2575,66.25,38.4,0.09999999999999432
2576,72.325,38.4,0.09999999999999432
2577,62.525,38.3,0.09999999999999432
2578,43.85,38.3,0.09999999999999432
2579,42.775,38.5,0.09999999999999432
2580,45.125,38.2,0.09999999999999432
2581,37.2,38.2,0.09999999999999432
2582,37.6,38.2,0.09999999999999432
2583,52.875,38.2,0.09999999999999432
2584,57.8,38.3,0.09999999999999432
2585,39.875,38.3,0.09999999999999432
2586,42.775,38.2,0.09999999999999432
2587,55.75,38.3,0.09999999999999432
2588,61.825,38.2,0.09999999999999432
2589,39.125,38.3,0.09999999999999432
2590,61.275000000000006,38.1,0.09999999999999432
2591,45.725,38.2,0.09999999999999432
2592,36.925,38.1,0.09999999999999432
2593,30.6,38.3,0.09999999999999432
2594,40.225,38.2,0.09999999999999432
2595,43.725,38.1,0.09999999999999432
2596,35.725,38.3,0.09999999999999432
2597,47.25,38.4,0.09999999999999432
2598,51.675,38.3,0.09999999999999432
2599,41.35,38.3,0.09999999999999432
2600,40.1,38.2,0.09999999999999432
2601,40.05,38.2,0.09999999999999432
2602,34.6,38.2,0.09999999999999432
2603,36.025,38.4,0.09999999999999432
2604,43.95,38.3,0.09999999999999432
2605,58.525,38.3,0.09999999999999432
2606,50.4,38.2,0.09999999999999432
2607,42.15,38.2,0.09999999999999432
2608,37.725,38.3,0.09999999999999432
2609,37.35,38.1,0.09999999999999432
2610,69.575,38.3,0.09999999999999432
2611,36.325,38.2,0.09999999999999432
2612,37.0,38.3,0.09999999999999432
2613,43.725,38.2,0.09999999999999432
2614,35.0,38.2,0.09999999999999432
2615,62.375,38.2,0.09999999999999432
2616,44.625,38.2,0.09999999999999432
2617,31.4,38.2,0.09999999999999432
2618,35.2,38.2,0.09999999999999432
2619,35.7,38.1,0.09999999999999432
2620,46.85,38.3,0.09999999999999432
2621,61.6,38.3,0.09999999999999432
2622,56.25,38.3,0.09999999999999432
2623,31.45,38.3,0.09999999999999432
2624,39.25,38.2,0.09999999999999432
2625,46.6,38.2,0.09999999999999432
2626,50.075,38.4,0.09999999999999432
2627,54.7,38.1,0.09999999999999432
2628,58.4,38.3,0.09999999999999432
2629,32.975,38.1,0.09999999999999432
2630,45.125,38.3,0.09999999999999432
2631,63.175,38.4,0.09999999999999432
2632,46.1,38.3,0.09999999999999432
2633,60.1,38.4,0.09999999999999432
2634,46.35,38.4,0.09999999999999432
2635,33.625,38.3,0.09999999999999432
2636,39.725,38.2,0.09999999999999432
2637,36.625,38.3,0.09999999999999432
2638,44.1,38.3,0.09999999999999432
2639,36.15,38.1,0.09999999999999432
2640,42.925,38.3,0.09999999999999432
2641,36.1,38.3,0.09999999999999432
2642,36.1,38.3,0.09999999999999432
2643,33.150000000000006,38.3,0.09999999999999432
2644,42.575,38.3,0.09999999999999432
2645,41.05,38.2,0.09999999999999432
2646,39.875,37.8,0.09999999999999432
2647,44.05,37.9,0.09999999999999432
2648,60.575,37.8,0.09999999999999432
2649,57.075,37.8,0.09999999999999432
2650,58.475,37.7,0.09999999999999432
2651,53.25,37.8,0.09999999999999432
2652,44.975,37.9,0.09999999999999432
2653,39.475,37.8,0.09999999999999432
2654,37.35,37.9,0.09999999999999432
2655,39.175,37.7,0.09999999999999432
2656,46.975,37.6,0.09999999999999432
2657,39.025,37.5,0.09999999999999432
2658,35.6,37.6,0.09999999999999432
2659,57.025000000000006,37.5,0.09999999999999432
2660,37.475,37.3,0.09999999999999432
2661,37.95,37.4,0.09999999999999432
2662,37.5,37.5,0.09999999999999432
2663,37.075,37.5,0.09999999999999432
2664,54.375,37.6,0.09999999999999432
2665,56.2,37.6,0.09999999999999432
2666,66.45,37.5,0.09999999999999432
2667,62.75,37.7,0.09999999999999432
2668,70.9,37.9,0.09999999999999432
2669,63.9,37.8,0.09999999999999432
2670,40.35,37.9,0.09999999999999432
2671,37.25,37.9,0.09999999999999432
2672,40.925,38.0,0.09999999999999432
2673,49.775,37.9,0.09999999999999432
2674,67.5,38.1,0.09999999999999432
2675,41.45,38.1,0.09999999999999432
2676,36.95,38.1,0.09999999999999432
2677,37.725,38.0,0.09999999999999432
2678,36.5,38.0,0.09999999999999432
2679,35.825,38.1,0.09999999999999432
2680,33.25,38.0,0.09999999999999432
2681,41.1,38.1,0.09999999999999432
2682,61.575,38.0,0.09999999999999432
2683,60.0,38.1,0.09999999999999432
2684,41.4,38.1,0.09999999999999432
2685,35.3,38.1,0.09999999999999432
2686,44.725,38.1,0.09999999999999432
2687,52.325,38.2,0.09999999999999432
2688,43.375,38.2,0.09999999999999432
2689,57.05,38.0,0.09999999999999432
2690,60.775000000000006,38.3,0.09999999999999432
2691,45.5,38.3,0.09999999999999432
2692,36.125,38.4,0.09999999999999432
2693,47.475,38.3,0.09999999999999432
2694,44.3,37.7,0.09999999999999432
2695,32.95,37.8,0.09999999999999432
2696,38.725,37.8,0.09999999999999432
2697,40.6,37.7,0.09999999999999432
2698,47.4,37.7,0.09999999999999432
2699,66.925,37.7,0.09999999999999432
2700,46.0,37.9,0.09999999999999432
2701,35.325,37.8,0.09999999999999432
2702,50.475,37.9,0.09999999999999432
2703,36.8,37.8,0.09999999999999432
2704,33.625,37.9,0.09999999999999432
2705,43.1,37.8,0.09999999999999432
2706,33.625,38.0,0.09999999999999432
2707,37.025,38.1,0.09999999999999432
2708,37.775,37.9,0.09999999999999432
2709,41.15,38.0,0.09999999999999432
2710,43.125,38.0,0.09999999999999432
2711,47.150000000000006,37.9,0.09999999999999432
2712,49.075,37.6,0.09999999999999432
2713,33.85,37.6,0.09999999999999432
2714,37.55,37.6,0.09999999999999432
2715,37.025,37.6,0.09999999999999432
2716,58.85,37.7,0.09999999999999432
2717,76.0,37.8,0.09999999999999432
2718,94.825,37.9,0.09999999999999432
2719,83.325,37.8,0.09999999999999432
2720,85.57499999999999,38.0,0.09999999999999432
2721,66.625,37.9,0.09999999999999432
2722,34.900000000000006,38.1,0.09999999999999432
2723,45.375,38.2,0.09999999999999432
2724,34.0,38.0,0.09999999999999432
2725,34.45,38.1,0.09999999999999432
2726,39.15,38.0,0.09999999999999432
2727,39.3,38.1,0.09999999999999432
2728,40.6,38.2,0.09999999999999432
2729,51.4,38.2,0.09999999999999432
2730,37.95,38.1,0.09999999999999432
2731,49.7,38.1,0.09999999999999432
2732,42.125,38.1,0.09999999999999432
2733,39.575,38.1,0.09999999999999432
2734,31.975,38.1,0.09999999999999432
2735,41.925,38.2,0.09999999999999432
2736,31.85,38.2,0.09999999999999432
2737,35.85,38.1,0.09999999999999432
2738,44.25,38.2,0.09999999999999432
2739,33.325,38.1,0.09999999999999432
2740,30.95,38.1,0.09999999999999432
2741,39.725,38.1,0.09999999999999432
2742,34.75,38.1,0.09999999999999432
2743,47.64999999999999,38.1,0.09999999999999432
2744,63.55,38.1,0.09999999999999432
2745,46.425,38.1,0.09999999999999432
2746,55.425,38.1,0.09999999999999432
2747,48.35,38.1,0.09999999999999432
2748,43.375,38.0,0.09999999999999432
2749,40.825,38.2,0.09999999999999432
2750,39.325,38.2,0.09999999999999432
2751,33.7,38.1,0.09999999999999432
2752,37.625,38.2,0.09999999999999432
2753,53.975,38.1,0.09999999999999432
2754,31.725,38.1,0.09999999999999432
2755,36.825,38.4,0.09999999999999432
2756,40.25,38.0,0.09999999999999432
2757,37.125,38.2,0.09999999999999432
2758,38.6,38.2,0.09999999999999432
2759,52.075,38.1,0.09999999999999432
2760,33.15,38.1,0.09999999999999432
2761,37.075,38.1,0.09999999999999432
2762,41.525,38.2,0.09999999999999432
2763,37.725,38.1,0.09999999999999432
2764,32.875,38.2,0.09999999999999432
2765,47.2,38.2,0.09999999999999432
