Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
775,22.475,19.4,0.19999999999998863
776,27.85,19.4,0.19999999999998863
777,29.3,19.9,0.19999999999998863
778,31.125,19.9,0.19999999999998863
779,32.275,19.9,0.19999999999998863
780,29.775,19.9,0.19999999999998863
781,17.65,19.3,0.19999999999998863
782,14.575,19.3,0.19999999999998863
783,13.999999999999998,19.3,0.19999999999998863
784,21.125,19.2,0.09999999999999432
785,52.5,19.2,0.09999999999999432
786,56.6,19.3,0.09999999999999432
787,58.2,19.4,0.09999999999999432
788,55.75000000000001,19.3,0.09999999999999432
789,56.075,19.3,0.09999999999999432
790,51.875,19.2,0.09999999999999432
791,21.075000000000003,19.3,0.09999999999999432
792,9.85,19.2,0.09999999999999432
793,15.85,19.2,0.09999999999999432
794,16.6,19.2,0.09999999999999432
795,16.325000000000003,19.2,0.09999999999999432
796,17.4,19.2,0.09999999999999432
797,10.1,19.2,0.09999999999999432
798,18.275,19.3,0.09999999999999432
799,16.174999999999997,19.2,0.09999999999999432
800,13.325,19.2,0.09999999999999432
801,39.925,19.2,0.09999999999999432
802,56.1,19.2,0.09999999999999432
803,56.75,19.2,0.09999999999999432
804,56.05,19.2,0.09999999999999432
805,55.225,19.2,0.09999999999999432
806,28.85,19.1,0.09999999999999432
807,17.125,19.1,0.09999999999999432
808,13.9,19.1,0.09999999999999432
809,15.0,19.1,0.09999999999999432
810,9.775,19.1,0.09999999999999432
811,8.85,19.1,0.09999999999999432
812,15.525,19.1,0.09999999999999432
813,12.8,19.1,0.09999999999999432
814,16.5,19.1,0.09999999999999432
815,12.625,19.1,0.09999999999999432
816,29.975,19.1,0.09999999999999432
817,55.25,19.2,0.09999999999999432
818,54.7,19.2,0.09999999999999432
819,63.5,19.2,0.09999999999999432
820,64.725,19.2,0.09999999999999432
821,25.450000000000003,19.2,0.09999999999999432
822,24.525,19.3,0.09999999999999432
823,17.875,19.3,0.09999999999999432
824,23.425,19.3,0.09999999999999432
825,23.45,19.3,0.09999999999999432
826,22.25,19.2,0.09999999999999432
827,13.6,19.2,0.09999999999999432
828,13.0,19.2,0.09999999999999432
829,22.65,19.2,0.09999999999999432
830,9.85,19.2,0.09999999999999432
831,9.875,19.2,0.09999999999999432
832,49.875,19.2,0.09999999999999432
833,57.075,19.3,0.09999999999999432
834,56.8,19.3,0.09999999999999432
835,56.475,19.4,0.09999999999999432
836,55.275,19.4,0.09999999999999432
837,39.2,19.4,0.09999999999999432
838,16.3,19.3,0.09999999999999432
839,28.975,19.4,0.09999999999999432
840,14.525000000000002,19.3,0.09999999999999432
841,17.35,19.3,0.09999999999999432
842,11.525,19.3,0.09999999999999432
843,12.2,19.3,0.09999999999999432
844,13.5,19.3,0.09999999999999432
845,13.599999999999998,19.3,0.09999999999999432
846,10.5,19.3,0.09999999999999432
847,9.475,19.3,0.09999999999999432
848,37.375,19.3,0.09999999999999432
849,66.575,19.3,0.09999999999999432
850,62.400000000000006,19.4,0.09999999999999432
851,61.85,19.3,0.09999999999999432
852,39.675,18.3,0.09999999999999432
853,17.75,18.1,0.09999999999999432
854,13.325,18.0,0.09999999999999432
855,18.325,18.0,0.09999999999999432
856,14.375,18.0,0.09999999999999432
857,12.675,18.0,0.09999999999999432
858,15.275,18.0,0.09999999999999432
859,17.25,18.0,0.09999999999999432
860,60.0,15.9,0.09999999999999432
861,69.625,14.7,0.09999999999999432
862,24.675,14.7,0.09999999999999432
863,7.825,14.7,0.09999999999999432
864,2.25,14.7,0.09999999999999432
865,11.8,14.7,0.09999999999999432
866,3.75,14.7,0.09999999999999432
867,2.75,14.7,0.09999999999999432
868,7.45,14.7,0.09999999999999432
869,10.225,14.7,0.09999999999999432
870,17.725,11.7,0.09999999999999432
871,30.225,11.5,0.09999999999999432
872,11.875,11.6,0.09999999999999432
873,5.125,11.6,0.09999999999999432
874,7.925,11.5,0.09999999999999432
875,3.775,11.5,0.09999999999999432
876,1.5,11.5,0.09999999999999432
877,2.25,11.5,0.09999999999999432
878,2.5,11.5,0.09999999999999432
879,2.725,11.5,0.09999999999999432
880,1.25,11.5,0.09999999999999432
881,2.0,11.5,0.09999999999999432
882,1.0,11.5,0.09999999999999432
883,2.0,11.5,0.09999999999999432
884,1.5,11.5,0.09999999999999432
885,2.25,11.5,0.09999999999999432
886,1.0,11.5,0.09999999999999432
887,2.25,11.5,0.09999999999999432
888,1.5,11.5,0.09999999999999432
889,2.5,11.5,0.09999999999999432
890,1.25,11.5,0.09999999999999432
891,1.975,11.5,0.09999999999999432
892,1.25,11.5,0.09999999999999432
893,2.975,11.5,0.09999999999999432
894,0.75,11.5,0.09999999999999432
895,1.5,11.5,0.09999999999999432
896,1.725,11.5,0.09999999999999432
897,2.25,11.5,0.09999999999999432
898,1.475,11.5,0.09999999999999432
899,2.725,11.5,0.09999999999999432
900,1.25,11.5,0.09999999999999432
901,2.0,11.5,0.09999999999999432
902,1.75,11.5,0.09999999999999432
903,2.0,11.5,0.09999999999999432
904,1.75,11.5,0.09999999999999432
905,2.975,11.5,0.09999999999999432
906,1.5,11.5,0.09999999999999432
907,1.5,11.5,0.09999999999999432
