,CV_CPU_USAGE,CV_MEMORY_USAGE,CV_DISK_USAGE
TOTAL_USAGE,283.7598044893346,22.96067494085179,0.0
BASE_USAGE,262.4232428367667,10.283410164398575,0.0
SERVER_USAGE,7.632817745873134,0.9617274106978182,0.0
WORKFLOW_USAGE,13.703743906694807,11.715537365755395,0.0
