,AVERAGE_CPU_USAGE,AVERAGE_MEMORY_USAGE,AVERAGE_DISK_USAGE,STD_CPU_USAGE,STD_MEMORY_USAGE,STD_DISK_USAGE,CV_CPU_USAGE,CV_MEMORY_USAGE,CV_DISK_USAGE,MIN_CPU_USAGE,MIN_MEMORY_USAGE,MIN_DISK_USAGE,MAX_CPU_USAGE,MAX_MEMORY_USAGE,MAX_DISK_USAGE,SENT_BYTES,RECEIVED_BYTES
TOTAL_USAGE,51.27880434782608,24.989957521239376,0.4048725637181323,54.27786014273697,3.5509958129898562,0.29134699514566287,343.0028507553359,33.83607223358911,168.00948278925293,0.0,10.7,0.0,73.14999999999999,20.7,1.0999999999999943,0.009453271515667439,0.013711325824260712
BASE_USAGE,11.877916666666666,13.455,0.0,17.99003722646849,2.800263380469773,0.0,151.45785015443357,20.81206525804365,0.0,0.75,11.5,0.0,69.625,19.4,0.0,3.4617260098457336e-06,3.7597492337226868e-06
SERVER_USAGE,15.962499999999997,5.7716666666666665,0.04999999999999716,18.378154543090616,0.08339997335464505,0.049999999999997165,115.13330958866482,1.444989431498326,100.00000000000003,8.85,19.1,0.0,64.725,19.4,0.09999999999999432,0.0008944012224674225,0.0012272009626030922
WORKFLOW_USAGE,23.43838768115942,5.763290854572711,0.35487256371813514,17.90966837317787,0.6673324591654383,0.24134699514566568,76.41169101223748,11.579017544047135,68.0094827892529,7.4,17.6,0.09999999999999432,61.35,20.7,1.0999999999999943,0.00855540856719017,0.012480365112423897
